"place","date","amount","source_infection_stage","source_vaccination_stage","source_variant_type","source_age_strata","destination_infection_stage","destination_vaccination_stage","destination_variant_type","destination_age_strata"
"37000",2021-11-12,21.64,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"37000",2021-11-13,23.95,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"37000",2021-11-14,24.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"37000",2021-11-17,166.13,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"37000",2021-11-18,53.77,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"38000",2020-01-01,458798,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"38000",2020-01-01,119032,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"38000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"38000",2020-03-12,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"38000",2020-03-13,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"38000",2020-03-14,130.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"38000",2020-03-15,70.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"38000",2020-10-01,43.4214285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"38000",2020-10-02,84.0499999999998,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"38000",2020-10-03,135.564285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"38000",2020-10-04,224.964285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"38000",2020-10-05,251.621428571429,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"38000",2021-04-22,0.373129251700672,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"38000",2021-04-23,0.57380952380951,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"38000",2021-04-24,0.784693877551016,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"38000",2021-04-25,1.23367346938774,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"38000",2021-04-26,1.46156462585034,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"38000",2021-11-16,1.53,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"38000",2021-11-17,2.26,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"38000",2021-11-18,13.37,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"38000",2021-11-19,9.49,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"38000",2021-11-20,21.23,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"39000",2020-01-01,7044522,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"39000",2020-01-01,2040860,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"39000",2020-03-05,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"39000",2020-03-06,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"39000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"39000",2020-03-08,70.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"39000",2020-03-09,140.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"39000",2020-11-26,146.640909090909,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"39000",2020-11-27,254.433116883117,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"39000",2020-11-28,434.514285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"39000",2020-11-29,656.803246753246,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"39000",2020-11-30,849.806493506494,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"39000",2021-04-08,21.0382583170252,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"39000",2021-04-09,39.8021200260927,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"39000",2021-04-10,58.2789628180038,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"39000",2021-04-11,71.9841161121982,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"39000",2021-04-12,89.0707110241357,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"39000",2021-10-28,235.07,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"39000",2021-10-29,270.23,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"39000",2021-10-30,269.27,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"39000",2021-10-31,260.93,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"39000",2021-11-01,167.51,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"40000",2020-01-01,2355003,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"40000",2020-01-01,631226,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"40000",2020-03-02,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"40000",2020-03-05,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"40000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"40000",2020-03-09,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"40000",2020-03-11,60.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"40000",2020-12-10,97.062987012987,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"40000",2020-12-11,280.915800865801,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"40000",2020-12-12,387.192857142858,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"40000",2020-12-13,617.885497835497,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"40000",2020-12-14,891.39199134199,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"40000",2021-03-26,39.5573891625617,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"40000",2021-04-02,160.394827586207,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"40000",2021-04-09,561.303918495299,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"40000",2021-04-16,515.057314524555,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"40000",2021-04-23,513.40064935065,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"40000",2021-10-29,482.62,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"40000",2021-11-07,641.33,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"40000",2021-11-12,763.67,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"40000",2021-11-19,803.13,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"40000",2021-11-24,508.09,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"41000",2020-01-01,2531156,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"41000",2020-01-01,749972,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"41000",2020-02-24,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"41000",2020-02-26,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"41000",2020-03-02,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"41000",2020-03-03,80.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"41000",2020-03-06,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"41000",2020-10-01,0.831671159029646,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"41000",2020-10-02,1.64029649595687,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"41000",2020-10-03,3.9475741239892,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"41000",2020-10-04,4.47048517520214,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"41000",2020-10-05,5.41388140161726,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"41000",2020-12-24,0.983029234916008,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"41000",2020-12-25,2.90576059160959,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"41000",2020-12-26,6.88806759278443,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"41000",2020-12-28,16.9067281774828,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"41000",2020-12-29,11.6361496993571,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"41000",2021-11-18,8.48,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"41000",2021-11-19,8.56,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"41000",2021-11-24,206.53,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"41000",2021-11-25,113.68,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"41000",2021-11-26,164.75,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"42000",2020-01-01,7768296,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"42000",2020-01-01,2392016,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"42000",2020-03-01,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"42000",2020-03-03,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"42000",2020-03-04,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"42000",2020-03-05,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"42000",2020-03-06,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"42000",2020-11-26,25.2210863986312,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"42000",2020-11-27,77.0645423438833,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"42000",2020-11-28,139.040590248076,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"42000",2020-11-29,212.813045337896,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"42000",2020-11-30,267.137254063302,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"42000",2021-03-11,2.00550351288056,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"42000",2021-03-12,4.10891778626876,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"42000",2021-03-13,5.94054603722409,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"42000",2021-03-14,8.84082953284846,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"42000",2021-03-15,12.7056144459506,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"42000",2021-11-06,56.41,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"42000",2021-11-07,64.78,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"42000",2021-11-08,56.46,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"42000",2021-11-09,46.55,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"42000",2021-11-10,60.87,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"44000",2020-01-01,666478,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"44000",2020-01-01,186707,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"44000",2020-02-25,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"44000",2020-02-26,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"44000",2020-03-02,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"44000",2020-03-09,170.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"44000",2020-03-11,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"44000",2020-12-11,424.308760107816,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"44000",2020-12-18,1430.58908355795,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"44000",2020-12-23,473.257547169812,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"44000",2020-12-25,1711.1056054707,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"44000",2020-12-30,535.015758211042,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"44000",2021-04-10,18.1683611532623,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"44000",2021-04-16,50.0543355733795,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"44000",2021-04-23,60.1127224533611,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"44000",2021-04-30,39.9501384516269,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"44000",2021-05-07,66.6990820056378,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"44000",2021-11-12,30.55,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"44000",2021-11-19,244.61,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"44000",2021-11-24,411.85,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"44000",2021-11-26,866.37,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"44000",2021-11-28,446.21,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"45000",2020-01-01,3023529,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"45000",2020-01-01,913787,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"45000",2020-03-02,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"45000",2020-03-04,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"45000",2020-03-05,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"45000",2020-03-06,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"45000",2020-03-09,110.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"45000",2020-11-26,35.1485221674877,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"45000",2020-11-27,94.7790640394089,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"45000",2020-11-28,164.680541871921,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"45000",2020-11-29,290.69039408867,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"45000",2020-11-30,396.848029556651,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"45000",2021-04-22,4.68235294117648,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"45000",2021-04-23,14.4197478991596,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"45000",2021-04-24,28.7579831932773,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"45000",2021-04-25,46.6046218487395,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"45000",2021-04-26,47.2138655462184,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"45000",2021-11-17,23.31,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"45000",2021-11-18,8.73,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"45000",2021-11-19,17.54,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"45000",2021-11-21,35.9,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"45000",2021-11-24,279.42,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"46000",2020-01-01,507495,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"46000",2020-01-01,149489,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"46000",2020-03-06,70.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"46000",2020-03-08,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"46000",2020-03-11,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"46000",2020-03-12,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"46000",2020-03-14,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"46000",2021-01-28,19.8819327731092,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"46000",2021-01-29,70.3021008403362,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"46000",2021-01-30,87.7810924369748,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"46000",2021-01-31,92.1508403361344,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"46000",2021-02-01,152.991176470588,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"46000",2021-05-06,4.63646616541353,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"46000",2021-05-07,6.21541353383458,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"46000",2021-05-08,9.07255639097744,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"46000",2021-05-09,7.11766917293233,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"46000",2021-05-12,11.1026315789474,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"46000",2021-11-17,4.2,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"46000",2021-11-18,9.32,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"46000",2021-11-19,11.53,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"46000",2021-11-24,40.3,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"46000",2021-11-25,107.33,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"47000",2020-01-01,4102771,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"47000",2020-01-01,1123146,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"47000",2020-02-29,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"47000",2020-03-03,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"47000",2020-03-06,60.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"47000",2020-03-07,90.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"47000",2020-03-08,80.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"47000",2020-12-10,136.815714285714,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"47000",2020-12-11,373.558571428572,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"47000",2020-12-12,456.581428571428,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"47000",2020-12-13,691.181428571429,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"47000",2020-12-15,1602.15285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"47000",2021-03-25,4.57331606217611,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"47000",2021-03-26,12.7961139896373,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"47000",2021-03-27,26.1639896373057,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"47000",2021-03-31,129.132901554404,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"47000",2021-04-01,37.9774611398963,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"47000",2021-10-28,428.01,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"47000",2021-10-29,142.27,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"47000",2021-10-30,159.04,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"47000",2021-10-31,119.91,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"47000",2021-11-04,441.79,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"48000",2020-01-01,17408687,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"48000",2020-01-01,3639998,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"48000",2020-02-29,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"48000",2020-03-01,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"48000",2020-03-02,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"48000",2020-03-03,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"48000",2020-03-04,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"48000",2020-10-29,13.1633671742806,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"48000",2020-10-30,36.5160381919265,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"48000",2020-10-31,66.1558738216094,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"48000",2020-11-01,66.039847715736,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"48000",2020-11-02,48.829308677786,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"48000",2021-03-11,2.86987093902982,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"48000",2021-03-12,5.64968847352027,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"48000",2021-03-13,7.62343124165534,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"48000",2021-03-14,8.02730307076069,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"48000",2021-03-15,10.8950155763238,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"48000",2021-11-04,48.53,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"48000",2021-11-05,45.93,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"48000",2021-11-06,77.85,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"48000",2021-11-07,87.95,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"48000",2021-11-08,157.61,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"49000",2020-01-01,1843863,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"49000",2020-01-01,353350,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"49000",2020-03-02,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"49000",2020-03-06,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"49000",2020-03-08,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"49000",2020-03-10,140.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"49000",2020-03-11,60.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"49000",2020-08-20,14.1676470588235,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"49000",2020-08-21,28.6214285714286,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"49000",2020-08-22,40.5121848739495,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"49000",2020-08-23,54.5037815126049,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"49000",2020-08-24,79.6718487394957,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"49000",2020-12-10,1.51591970121382,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"49000",2020-12-11,4.7045284780577,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"49000",2020-12-12,7.90714285714266,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"49000",2020-12-13,9.28436041083083,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"49000",2020-12-14,9.28786181139109,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"49000",2021-11-13,13.66,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"49000",2021-11-14,13.56,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"49000",2021-11-17,86.99,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"49000",2021-11-18,35.69,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"49000",2021-11-19,68.7,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"50000",2020-01-01,385139,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"50000",2020-01-01,125112,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
