GEO_ID,STATE,COUNTY,NAME.x,LSAD,CENSUSAREA,COUNTYFP,STATEFP,GEOID,NAME.y,variable,estimate,moe,id
0500000US51720,51,720,Norton,city,7.481,720,51,51720,"Norton city, Virginia",B01003_001,3886,NA,VA
0500000US51730,51,730,Petersburg,city,22.932,730,51,51730,"Petersburg city, Virginia",B01003_001,32303,NA,VA
0500000US51735,51,735,Poquoson,city,15.317,735,51,51735,"Poquoson city, Virginia",B01003_001,12099,NA,VA
0500000US51740,51,740,Portsmouth,city,33.653,740,51,51740,"Portsmouth city, Virginia",B01003_001,96785,NA,VA
0500000US51750,51,750,Radford,city,9.872,750,51,51750,"Radford city, Virginia",B01003_001,16318,NA,VA
0500000US51760,51,760,Richmond,city,59.805,760,51,51760,"Richmond city, Virginia",B01003_001,201828,NA,VA
0500000US51770,51,770,Roanoke,city,42.562,770,51,51770,"Roanoke city, Virginia",B01003_001,95793,NA,VA
0500000US51775,51,775,Salem,city,14.437,775,51,51775,"Salem city, Virginia",B01003_001,24641,NA,VA
0500000US51790,51,790,Staunton,city,19.975,790,51,51790,"Staunton city, Virginia",B01003_001,23806,NA,VA
0500000US51800,51,800,Suffolk,city,400.168,800,51,51800,"Suffolk city, Virginia",B01003_001,82544,NA,VA
0500000US51810,51,810,Virginia Beach,city,249.016,810,51,51810,"Virginia Beach city, Virginia",B01003_001,435996,NA,VA
0500000US51820,51,820,Waynesboro,city,15.039,820,51,51820,"Waynesboro city, Virginia",B01003_001,20885,NA,VA
0500000US51830,51,830,Williamsburg,city,9.022,830,51,51830,"Williamsburg city, Virginia",B01003_001,13421,NA,VA
0500000US51840,51,840,Winchester,city,9.233,840,51,51840,"Winchester city, Virginia",B01003_001,25953,NA,VA
